tuple_id,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
494,flightview,AA-400-DFW-JFK,7:55 a.m.,11:01 a.m.,2:59 p.m.,3:04 p.m.
495,flightview,UA-664-ORD-PHL,7:55 a.m.,1:31 p.m.,4:31 p.m.,11:01 a.m.
496,flightview,AA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
497,flightview,AA-2957-DFW-CVG,1:29 p.m.,1:48 p.m.,4:17 p.m.,4:17 p.m.
498,flightview,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
499,flightview,UA-233-LAX-JFK,4:25 p.m.,4:25 p.m.,11:05 a.m.,12:29 a.m.
500,flightview,AA-3823-LAX-DEN,7:55 a.m.,8:04 a.m.,12:15 a.m.,11:01 a.m.
501,flightview,AA-2312-DFW-DTW,8:25 p.m.,8:25 p.m.,11:05 a.m.,11:50 p.m.
502,flightview,AA-3-JFK-LAX,6:59 a.m.,7:22 a.m.,3:15 p.m.,10:04 a.m.
503,flightview,AA-3-JFK-LAX,8:35 a.m.,12:11 p.m.,11:50 a.m.,11:44 a.m.
504,flightview,UA-3373-IAD-PHL,8:29 a.m.,12:11 p.m.,3:15 p.m.,9:13 a.m.
505,boston,AA-3-JFK-LAX,1:30 p.m.,1:30 p.m.,3:50 p.m.,3:16 p.m.
506,flightview,CO-1250-MIA-IAH,2:53 p.m.,3:01 p.m.,4:48 p.m.,3:16 p.m.
507,flightarrival,UA-6273-YYC-SFO,7:35 a.m.,7:27 a.m.,9:43 a.m.,8:45 a.m.
508,flightview,UA-828-SFO-ORD,11:08 p.m.,11:08 p.m.,5:11 a.m.,5:11 a.m.
509,flightview,CO-4888-IAH-DAL,12:00 p.m.,12:11 p.m.,6:40 p.m.,6:40 p.m.
510,flights,AA-3-JFK-LAX,1:45 p.m.,1:32 p.m.,8:27 a.m.,8:02 a.m.
511,flightview,UA-2704-DTW-PHX,11:15 a.m.,11:15 a.m.,1:40 p.m.,2:00 p.m.
512,flightview,AA-3-JFK-LAX,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
513,flightview,UA-2708-EWR-CLT,2:55 p.m.,12:11 p.m.,4:53 p.m.,3:16 p.m.
514,flightview,UA-62-IAH-EWR,2:30 p.m.,2:48 p.m.,7:03 p.m.,3:16 p.m.
515,flightview,UA-1500-IAH-GUA,8:55 a.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
516,flightview,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
517,flightview,AA-1917-JFK-MCO,12:00 p.m.,12:11 p.m.,5:55 p.m.,3:16 p.m.
518,flightview,AA-3-JFK-LAX,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
519,flightview,AA-3-JFK-LAX,12:10 p.m.,12:10 p.m.,2:15 p.m.,1:43 p.m.
520,orbitz,AA-2957-DFW-CVG,7:55 a.m.,8:04 a.m.,11:05 a.m.,3:16 p.m.
521,panynj,UA-37-EDI-EWR,12:00 p.m.,8:52 a.m.,11:53 a.m.,12:09 p.m.
522,flightview,AA-789-ORD-DEN,12:00 p.m.,1:19 p.m.,3:15 p.m.,3:13 p.m.
523,flightview,AA-3-JFK-LAX,8:35 a.m.,8:56 a.m.,10:40 a.m.,10:16 a.m.
524,flightview,AA-85-JFK-SFO,12:00 p.m.,3:36 p.m.,6:30 p.m.,6:43 p.m.
525,world-flight-tracker,AA-3979-CVG-ORD,12:00 p.m.,8:04 a.m.,8:00 a.m.,8:06 a.m.
526,flightview,AA-3-JFK-LAX,11:25 a.m.,11:40 a.m.,5:25 p.m.,3:16 p.m.
527,aa,AA-3786-IAH-ORD,4:00 p.m.,8:39 p.m.,6:40 p.m.,6:15 p.m.
528,flightview,AA-271-MIA-LAX,8:20 p.m.,11:52 a.m.,9:20 p.m.,2:27 p.m.
529,flightview,AA-2525-DFW-MIA,7:25 a.m.,8:39 p.m.,11:10 a.m.,11:06 a.m.
530,flightview,CO-50-CLE-EWR,2:55 p.m.,3:31 p.m.,4:49 p.m.,5:26 p.m.
531,flightview,AA-3063-SLC-LAX,11:55 a.m.,11:55 a.m.,9:20 p.m.,9:20 p.m.
532,flightview,AA-4198-ORD-CLE,8:20 p.m.,10:54 a.m.,12:55 p.m.,9:20 p.m.
533,flightview,AA-404-MIA-MCO,8:20 p.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
534,flightview,AA-3063-SLC-LAX,4:00 p.m.,3:58 p.m.,9:20 p.m.,9:20 p.m.
535,flightstats,AA-3809-PHX-LAX,6:00 a.m.,6:10 a.m.,6:40 a.m.,9:20 p.m.
536,flightview,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,10:45 a.m.,9:20 p.m.
537,flightview,AA-222-LAX-BOS,8:20 p.m.,8:39 p.m.,3:30 p.m.,9:20 p.m.
538,flytecomm,AA-3063-SLC-LAX,7:10 a.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
539,foxbusiness,CO-1586-IAH-MCO,7:00 p.m.,7:14 p.m.,10:15 p.m.,10:29 p.m.
540,gofox,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:20 p.m.
541,helloflight,UA-397-JFK-SFO,8:00 a.m.,8:29 a.m.,11:55 a.m.,11:58 a.m.
542,ifly,UA-3925-IAD-ORF,8:20 p.m.,8:42 a.m.,9:54 a.m.,9:43 a.m.
543,flightstats,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
544,flightstats,AA-3063-SLC-LAX,8:20 p.m.,12:13 p.m.,2:00 p.m.,2:10 p.m.
545,orbitz,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,9:20 p.m.,7:25 p.m.
546,flightstats,AA-3063-SLC-LAX,8:20 p.m.,8:39 p.m.,5:05 p.m.,9:20 p.m.
547,quicktrip,CO-58-DEN-IAH,8:20 p.m.,11:32 a.m.,2:50 p.m.,3:31 p.m.
548,flightstats,AA-204-LAX-MCO,8:20 p.m.,8:39 p.m.,6:55 a.m.,9:20 p.m.
549,weather,AA-3063-SLC-LAX,8:20 p.m.,8:39 p.m.,7:23 a.m.,7:17 a.m.
550,flightstats,CO-1614-LAX-IAH,12:30 a.m.,8:39 p.m.,5:35 a.m.,5:26 a.m.
551,aa,AA-3468-CVG-MIA,4:00 p.m.,4:00 p.m.,6:46 p.m.,6:28 p.m.
552,flightstats,AA-3468-CVG-MIA,7:35 a.m.,7:29 a.m.,9:21 a.m.,9:14 a.m.
553,flightstats,CO-1090-BOS-IAH,7:00 a.m.,7:25 a.m.,1:16 p.m.,1:19 p.m.
554,flightstats,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
555,businesstravellogue,UA-3515-IAD-MSP,7:00 a.m.,8:12 a.m.,10:06 a.m.,9:45 a.m.
556,flightstats,AA-484-DFW-MIA,4:15 p.m.,4:29 p.m.,7:55 p.m.,7:39 p.m.
557,flightstats,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,12:35 p.m.,1:27 p.m.
558,flightstats,CO-62-IAH-EWR,7:00 a.m.,7:25 a.m.,7:03 p.m.,9:45 a.m.
559,flightstats,CO-63-EWR-IAH,5:25 p.m.,5:22 p.m.,8:22 p.m.,9:45 a.m.
560,flightstats,AA-446-DFW-PHL,7:00 a.m.,12:12 p.m.,9:55 a.m.,4:09 p.m.
561,flightstats,CO-1023-IAH-DEN,11:40 a.m.,11:56 a.m.,9:55 a.m.,9:45 a.m.
562,flightstats,AA-3468-CVG-MIA,6:00 a.m.,6:08 a.m.,9:20 a.m.,9:05 a.m.
563,flytecomm,UA-3050-PHX-CLT,11:05 a.m.,7:25 a.m.,4:57 p.m.,5:05 p.m.
564,foxbusiness,CO-89-IAH-EWR,7:00 a.m.,7:25 a.m.,10:20 a.m.,10:27 a.m.
565,gofox,AA-3468-CVG-MIA,8:40 a.m.,8:40 a.m.,10:54 a.m.,9:45 a.m.
566,flightstats,AA-2957-DFW-CVG,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
567,ifly,AA-3468-CVG-MIA,10:15 a.m.,7:25 a.m.,12:10 p.m.,11:56 a.m.
568,myrateplan,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,8:00 a.m.,8:06 a.m.
569,mytripandmore,AA-1279-DFW-PHX,7:00 a.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
570,flightstats,AA-3468-CVG-MIA,6:45 a.m.,7:25 a.m.,7:45 a.m.,7:40 a.m.
571,flightstats,AA-3756-ORD-SLC,7:00 a.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
572,flightstats,AA-3468-CVG-MIA,7:00 a.m.,12:35 p.m.,9:55 a.m.,3:21 p.m.
573,flightstats,UA-2945-PHL-CLT,7:00 a.m.,3:11 a.m.,1:45 p.m.,1:15 p.m.
574,usatoday,AA-3468-CVG-MIA,7:10 p.m.,8:25 p.m.,8:56 p.m.,9:45 a.m.
575,weather,AA-3468-CVG-MIA,11:35 a.m.,11:52 a.m.,9:55 a.m.,2:27 p.m.
576,flightstats,AA-2050-ORD-MIA,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
577,flightstats,UA-248-PHX-ORD,12:57 p.m.,1:32 p.m.,5:15 p.m.,5:34 p.m.
578,aa,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,4:00 p.m.,3:33 p.m.
579,flightstats,AA-3756-ORD-SLC,7:15 a.m.,12:41 p.m.,10:35 a.m.,2:50 p.m.
580,allegiantair,CO-1561-PHX-IAH,8:05 a.m.,12:41 p.m.,11:35 a.m.,11:32 a.m.
581,boston,AA-3756-ORD-SLC,6:45 p.m.,6:55 p.m.,2:45 p.m.,8:53 p.m.
582,businesstravellogue,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,2:45 p.m.,3:16 p.m.
583,flightstats,CO-1694-LAX-IAH,12:15 p.m.,7:15 p.m.,12:21 a.m.,12:21 a.m.
584,flightexplorer,UA-843-LAX-ORD,12:15 p.m.,2:10 p.m.,7:53 p.m.,7:58 p.m.
585,flights,AA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,12:18 p.m.,12:09 p.m.
586,flightstats,AA-3756-ORD-SLC,6:00 a.m.,6:56 a.m.,7:30 a.m.,7:51 a.m.
587,flightstats,AA-3756-ORD-SLC,7:10 a.m.,7:30 a.m.,9:35 a.m.,2:50 p.m.
588,flightstats,AA-1007-MIA-PHX,4:55 p.m.,5:08 p.m.,2:45 p.m.,2:50 p.m.
589,flightstats,AA-2525-DFW-MIA,7:25 a.m.,12:41 p.m.,11:10 a.m.,11:06 a.m.
590,flightstats,UA-2906-PHL-MCO,3:50 p.m.,4:28 p.m.,2:45 p.m.,6:38 p.m.
591,flightstats,AA-3756-ORD-SLC,4:16 p.m.,4:15 p.m.,2:45 p.m.,2:50 p.m.
592,flightstats,AA-1221-MCO-ORD,12:15 p.m.,8:23 p.m.,9:45 p.m.,2:50 p.m.
593,flightstats,CO-16-LAX-EWR,10:25 a.m.,12:41 p.m.,6:44 p.m.,6:34 p.m.
594,flightstats,UA-2515-DFW-CLT,7:05 a.m.,12:41 p.m.,2:45 p.m.,10:47 a.m.
595,flightstats,AA-3756-ORD-SLC,12:15 p.m.,11:01 a.m.,2:59 p.m.,3:04 p.m.
596,flightstats,AA-3756-ORD-SLC,12:15 p.m.,1:31 p.m.,4:31 p.m.,4:23 p.m.
597,flightstats,UA-37-EWR-MCO,1:29 p.m.,1:48 p.m.,2:45 p.m.,4:17 p.m.
598,flightstats,AA-1522-SFO-ORD,11:55 p.m.,12:41 p.m.,2:45 p.m.,5:50 a.m.
599,flightstats,UA-233-LAX-JFK,4:25 p.m.,12:41 p.m.,2:45 p.m.,12:29 a.m.
600,flightstats,AA-3823-LAX-DEN,9:00 p.m.,9:00 p.m.,12:15 a.m.,12:15 a.m.
601,flightstats,AA-2312-DFW-DTW,8:25 p.m.,8:25 p.m.,2:45 p.m.,11:50 p.m.
602,world-flight-tracker,UA-2314-ATL-PHL,12:15 p.m.,2:55 p.m.,5:00 p.m.,2:50 p.m.
603,flightstats,AA-1165-JFK-MIA,6:59 a.m.,7:22 a.m.,2:45 p.m.,10:04 a.m.
604,flightstats,AA-3786-IAH-ORD,8:35 a.m.,8:51 a.m.,11:50 a.m.,6:15 p.m.
605,flightstats,UA-257-JFK-SFO,2:30 p.m.,4:12 p.m.,6:15 p.m.,5:42 p.m.
606,flightstats,UA-3373-IAD-PHL,8:29 a.m.,8:26 a.m.,6:40 p.m.,9:13 a.m.
607,boston,CO-1250-MIA-IAH,4:00 p.m.,4:12 p.m.,4:48 p.m.,6:15 p.m.
608,flightstats,UA-828-SFO-ORD,11:08 p.m.,11:08 p.m.,6:40 p.m.,5:11 a.m.
609,flightstats,AA-3786-IAH-ORD,5:30 p.m.,4:12 p.m.,6:40 p.m.,6:40 p.m.
610,flightaware,UA-2704-DTW-PHX,4:00 p.m.,11:15 a.m.,1:40 p.m.,2:00 p.m.
611,flights,AA-3063-SLC-LAX,8:20 p.m.,4:12 p.m.,9:20 p.m.,9:20 p.m.
612,flightstats,AA-3786-IAH-ORD,2:55 p.m.,2:55 p.m.,4:53 p.m.,4:44 p.m.
613,flightstats,UA-62-IAH-EWR,2:30 p.m.,2:48 p.m.,6:40 p.m.,7:10 p.m.
614,flightstats,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
615,flylouisville,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.m.,5:43 p.m.
616,flytecomm,AA-2268-PHX-ORD,7:15 a.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
617,flightstats,AA-3786-IAH-ORD,12:10 p.m.,4:12 p.m.,2:15 p.m.,6:15 p.m.
618,flightstats,AA-789-ORD-DEN,1:05 p.m.,4:12 p.m.,2:35 p.m.,3:13 p.m.
619,flightstats,UA-854-SFO-IAH,7:53 a.m.,4:12 p.m.,6:40 p.m.,1:30 p.m.
620,flightstats,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,10:40 a.m.,10:16 a.m.
621,flightstats,AA-3786-IAH-ORD,4:00 p.m.,3:36 p.m.,6:40 p.m.,6:43 p.m.
622,flightstats,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
623,orbitz,AA-222-LAX-BOS,4:00 p.m.,7:31 a.m.,6:40 p.m.,6:15 p.m.
624,ord,CO-50-CLE-EWR,2:55 p.m.,3:31 p.m.,4:49 p.m.,5:26 p.m.
625,flightstats,AA-3786-IAH-ORD,11:55 a.m.,11:55 a.m.,6:17 p.m.,6:15 p.m.
626,flightstats,AA-4198-ORD-CLE,4:00 p.m.,10:54 a.m.,12:55 p.m.,12:50 p.m.
627,flightstats,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,7:05 p.m.,6:36 p.m.
628,usatoday,AA-3809-PHX-LAX,4:00 p.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.
629,flightstats,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,6:40 p.m.,11:12 a.m.
630,world-flight-tracker,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,9:40 a.m.,6:15 p.m.
631,panynj,AA-3786-IAH-ORD,4:00 p.m.,7:14 p.m.,10:15 p.m.,6:15 p.m.
632,panynj,AA-518-MIA-JFK,2:35 p.m.,2:44 p.m.,4:05 p.m.,9:28 a.m.
633,panynj,AA-3804-PHL-ORD,8:00 a.m.,8:29 a.m.,11:55 a.m.,11:58 a.m.
634,allegiantair,AA-3804-PHL-ORD,8:41 a.m.,2:44 p.m.,9:54 a.m.,3:43 p.m.
635,boston,AA-1733-ORD-PHX,2:35 p.m.,2:44 p.m.,10:30 p.m.,10:30 p.m.
636,businesstravellogue,AA-3804-PHL-ORD,12:00 p.m.,2:44 p.m.,3:15 p.m.,3:16 p.m.
637,panynj,AA-3804-PHL-ORD,3:27 p.m.,2:44 p.m.,5:05 p.m.,5:17 p.m.
638,panynj,AA-3804-PHL-ORD,11:25 a.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
639,panynj,AA-3804-PHL-ORD,10:39 a.m.,10:33 a.m.,4:05 p.m.,11:21 a.m.
640,panynj,AA-204-LAX-MCO,11:25 p.m.,11:25 p.m.,4:05 p.m.,6:55 a.m.
641,panynj,AA-3804-PHL-ORD,6:00 a.m.,5:56 a.m.,7:23 a.m.,7:17 a.m.
642,panynj,CO-1614-LAX-IAH,12:30 a.m.,2:44 p.m.,5:35 a.m.,3:43 p.m.
643,panynj,UA-2726-FLL-PHL,4:00 p.m.,4:00 p.m.,6:46 p.m.,6:28 p.m.
644,panynj,AA-3804-PHL-ORD,2:35 p.m.,7:29 a.m.,9:21 a.m.,9:14 a.m.
645,panynj,AA-3804-PHL-ORD,9:45 a.m.,10:19 a.m.,1:16 p.m.,1:19 p.m.
646,helloflight,AA-3804-PHL-ORD,9:05 a.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
647,panynj,AA-3804-PHL-ORD,8:15 a.m.,8:12 a.m.,10:06 a.m.,3:43 p.m.
648,panynj,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,3:43 p.m.
649,orbitz,AA-484-DFW-MIA,4:15 p.m.,2:44 p.m.,7:55 p.m.,3:43 p.m.
650,ord,AA-3804-PHL-ORD,10:45 a.m.,10:55 a.m.,4:05 p.m.,1:40 p.m.
651,panynj,CO-62-IAH-EWR,2:30 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
652,panynj,AA-3804-PHL-ORD,8:05 a.m.,2:44 p.m.,11:35 a.m.,11:32 a.m.
653,panynj,UA-2314-ATL-PHL,2:35 p.m.,2:55 p.m.,5:00 p.m.,4:47 p.m.
654,travelocity,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.
655,panynj,CO-1023-IAH-DEN,11:40 a.m.,2:44 p.m.,4:05 p.m.,1:14 p.m.
656,weather,AA-3804-PHL-ORD,2:35 p.m.,6:08 a.m.,9:20 a.m.,9:05 a.m.
657,panynj,UA-3050-PHX-CLT,2:35 p.m.,11:30 a.m.,4:05 p.m.,5:05 p.m.
658,panynj,CO-89-IAH-EWR,6:00 a.m.,6:02 a.m.,10:20 a.m.,10:27 a.m.
659,panynj,CO-1088-CLE-IAH,8:40 a.m.,8:40 a.m.,10:54 a.m.,10:56 a.m.
660,airtravelcenter,AA-1664-MIA-ATL,10:15 a.m.,6:10 a.m.,12:10 p.m.,11:56 a.m.
661,panynj,AA-3809-PHX-LAX,1:00 p.m.,2:04 p.m.,6:40 a.m.,3:30 p.m.
662,panynj,UA-854-SFO-IAH,7:53 a.m.,7:49 a.m.,6:40 a.m.,1:30 p.m.
663,panynj,UA-382-IAD-LAX,12:30 p.m.,6:10 a.m.,3:19 p.m.,6:19 a.m.
664,panynj,AA-4344-ORD-DTW,11:45 a.m.,12:13 p.m.,2:00 p.m.,2:10 p.m.
665,flightaware,UA-257-JFK-SFO,2:30 p.m.,6:10 a.m.,6:15 p.m.,6:19 a.m.
666,flightexplorer,UA-2945-PHL-CLT,12:00 a.m.,6:10 a.m.,6:40 a.m.,1:15 p.m.
667,panynj,CO-63-EWR-IAH,5:25 p.m.,6:10 a.m.,8:22 p.m.,8:03 p.m.
668,panynj,CO-47-IAH-LAX,7:10 p.m.,8:25 p.m.,8:56 p.m.,6:19 a.m.
669,panynj,AA-2050-ORD-MIA,10:40 a.m.,6:10 a.m.,2:45 p.m.,2:46 p.m.
670,panynj,UA-248-PHX-ORD,12:57 p.m.,6:10 a.m.,5:15 p.m.,5:34 p.m.
671,panynj,AA-4330-CVG-ORD,3:35 p.m.,6:10 a.m.,4:00 p.m.,3:33 p.m.
672,panynj,AA-1434-DFW-MCO,7:15 a.m.,6:10 a.m.,10:35 a.m.,6:19 a.m.
673,panynj,AA-1640-MIA-MCO,6:00 a.m.,6:30 p.m.,6:40 a.m.,7:25 p.m.
674,gofox,AA-4307-ORD-DTW,6:00 a.m.,6:55 p.m.,9:10 p.m.,8:53 p.m.
675,panynj,CO-1694-LAX-IAH,7:15 p.m.,6:10 a.m.,12:21 a.m.,12:21 a.m.
676,panynj,AA-3809-PHX-LAX,1:55 p.m.,2:10 p.m.,7:53 p.m.,7:58 p.m.
677,panynj,AA-3809-PHX-LAX,9:15 a.m.,9:14 a.m.,12:18 p.m.,12:09 p.m.
678,orbitz,AA-3842-MSP-ORD,6:00 a.m.,6:10 a.m.,7:30 a.m.,7:51 a.m.
679,panynj,AA-643-MIA-ORD,7:10 a.m.,6:10 a.m.,9:35 a.m.,9:31 a.m.
680,quicktrip,AA-3809-PHX-LAX,4:55 p.m.,5:08 p.m.,8:05 p.m.,7:55 p.m.
681,travelocity,UA-2906-PHL-MCO,3:50 p.m.,4:28 p.m.,6:40 a.m.,6:38 p.m.
682,usatoday,AA-3809-PHX-LAX,4:16 p.m.,4:15 p.m.,7:35 p.m.,6:19 a.m.
683,panynj,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
684,panynj,AA-3809-PHX-LAX,10:25 a.m.,10:20 a.m.,6:40 a.m.,6:19 a.m.
685,panynj,UA-2515-DFW-CLT,7:05 a.m.,7:05 a.m.,10:31 a.m.,10:47 a.m.
686,panynj,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,2:59 p.m.,3:04 p.m.
687,panynj,UA-664-ORD-PHL,1:33 p.m.,1:31 p.m.,4:31 p.m.,4:23 p.m.
688,panynj,AA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,2:45 p.m.,12:15 a.m.
689,panynj,AA-3823-LAX-DEN,1:29 p.m.,1:48 p.m.,4:17 p.m.,4:17 p.m.
690,panynj,AA-1522-SFO-ORD,9:00 p.m.,11:55 p.m.,12:15 a.m.,5:50 a.m.
691,panynj,UA-233-LAX-JFK,4:25 p.m.,4:25 p.m.,12:29 a.m.,12:15 a.m.
692,panynj,AA-3823-LAX-DEN,9:00 p.m.,9:00 p.m.,12:15 a.m.,12:15 a.m.
693,panynj,AA-3823-LAX-DEN,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
694,panynj,AA-3823-LAX-DEN,6:59 a.m.,9:00 p.m.,10:34 a.m.,10:04 a.m.
695,panynj,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,11:50 a.m.,11:44 a.m.
696,panynj,UA-3373-IAD-PHL,8:29 a.m.,8:26 a.m.,9:24 a.m.,9:13 a.m.
697,panynj,AA-649-ORD-SNA,9:00 p.m.,1:30 p.m.,12:15 a.m.,3:50 p.m.
698,panynj,CO-1250-MIA-IAH,2:53 p.m.,9:00 p.m.,4:48 p.m.,12:15 a.m.
699,foxbusiness,UA-6273-YYC-SFO,7:35 a.m.,7:27 a.m.,9:43 a.m.,8:45 a.m.
700,panynj,AA-3823-LAX-DEN,11:08 p.m.,11:08 p.m.,5:11 a.m.,5:11 a.m.
701,panynj,CO-4888-IAH-DAL,5:30 p.m.,5:30 p.m.,12:15 a.m.,6:40 p.m.
702,ifly,UA-858-PVG-SFO,1:45 p.m.,1:32 p.m.,8:27 a.m.,8:02 a.m.
703,panynj,AA-3823-LAX-DEN,9:00 p.m.,11:15 a.m.,1:40 p.m.,12:15 a.m.
704,panynj,AA-3063-SLC-LAX,8:20 p.m.,9:00 p.m.,9:20 p.m.,12:15 a.m.
705,panynj,AA-3823-LAX-DEN,2:55 p.m.,2:55 p.m.,4:53 p.m.,12:15 a.m.
706,panynj,UA-62-IAH-EWR,9:00 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
707,quicktrip,UA-1500-IAH-GUA,8:55 a.m.,9:00 p.m.,11:45 a.m.,11:56 a.m.
708,panynj,AA-3823-LAX-DEN,2:35 p.m.,2:44 p.m.,4:05 p.m.,12:15 a.m.
709,panynj,AA-3823-LAX-DEN,9:00 p.m.,9:00 p.m.,5:55 p.m.,5:43 p.m.
710,panynj,AA-3823-LAX-DEN,7:15 a.m.,7:22 a.m.,12:15 a.m.,11:06 a.m.
711,wunderground,AA-4277-CVG-JFK,12:10 p.m.,12:10 p.m.,2:15 p.m.,1:43 p.m.
712,panynj,AA-2957-DFW-CVG,7:55 a.m.,6:56 a.m.,11:05 a.m.,7:51 a.m.
713,airtravelcenter,UA-37-EDI-EWR,9:05 a.m.,6:56 a.m.,11:53 a.m.,12:09 p.m.
714,allegiantair,AA-789-ORD-DEN,6:00 a.m.,1:19 p.m.,2:35 p.m.,7:51 a.m.
715,boston,AA-3842-MSP-ORD,6:00 a.m.,8:56 a.m.,10:40 a.m.,10:16 a.m.
716,businesstravellogue,AA-85-JFK-SFO,3:05 p.m.,3:36 p.m.,6:30 p.m.,7:51 a.m.
717,panynj,AA-3842-MSP-ORD,7:30 a.m.,6:56 a.m.,8:00 a.m.,8:06 a.m.
718,panynj,AA-1544-SAN-ORD,6:00 a.m.,11:40 a.m.,7:30 a.m.,4:56 p.m.
719,flights,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
720,flightstats,AA-3842-MSP-ORD,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
721,panynj,AA-3842-MSP-ORD,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
722,panynj,AA-3842-MSP-ORD,2:55 p.m.,3:31 p.m.,7:30 a.m.,7:51 a.m.
723,flylouisville,AA-3842-MSP-ORD,11:55 a.m.,6:56 a.m.,6:17 p.m.,5:38 p.m.
724,panynj,AA-4198-ORD-CLE,6:00 a.m.,10:54 a.m.,12:55 p.m.,12:50 p.m.
725,panynj,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,7:30 a.m.,7:40 a.m.
726,gofox,CO-45-EWR-MIA,4:00 p.m.,3:58 p.m.,7:30 a.m.,7:51 a.m.
727,panynj,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,7:30 a.m.,6:19 a.m.
728,ifly,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,7:30 a.m.,11:12 a.m.
729,panynj,AA-222-LAX-BOS,6:00 a.m.,7:31 a.m.,3:30 p.m.,7:51 a.m.
730,flightexplorer,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:32 a.m.
731,orbitz,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,7:30 a.m.,7:51 a.m.
732,flightexplorer,CO-1586-IAH-MCO,7:00 p.m.,6:56 a.m.,10:15 p.m.,7:51 a.m.
733,flightexplorer,UA-397-JFK-SFO,8:00 a.m.,8:29 a.m.,11:55 a.m.,7:51 a.m.
734,flightexplorer,UA-3925-IAD-ORF,8:41 a.m.,8:42 a.m.,9:54 a.m.,7:51 a.m.
735,flightexplorer,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
736,flightexplorer,AA-1544-SAN-ORD,11:25 a.m.,6:56 a.m.,5:25 p.m.,4:56 p.m.
737,flightexplorer,UA-5487-SFO-MRY,10:39 a.m.,6:56 a.m.,11:19 a.m.,11:21 a.m.
738,wunderground,AA-204-LAX-MCO,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
739,flightexplorer,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,7:23 a.m.,9:32 a.m.
740,airtravelcenter,CO-1614-LAX-IAH,7:10 a.m.,7:16 a.m.,5:35 a.m.,5:26 a.m.
